top - 10:50:46 up 14 days,  2:13, 81 users,  load average: 86.41, 41.00, 30.10
Tasks: 5031 total,   8 running, 5008 sleeping,   7 stopped,   8 zombie
%Cpu(s): 50.8 us,  7.6 sy,  0.0 ni, 40.6 id,  0.0 wa,  0.8 hi,  0.2 si,  0.0 st
MiB Mem : 1547035.+total, 330557.2 free, 294884.5 used, 937498.7 buff/cache
MiB Swap:   8000.0 total,     19.6 free,   7980.4 used. 1252151.+avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
1979981 root       0 -20       0      0      0 I   0.0   0.0   0:00.25 kworker/91:2H-kblockd
1980649 root       0 -20       0      0      0 I   0.0   0.0   0:00.37 kworker/19:2H-kblockd
1982260 root       0 -20       0      0      0 I   0.0   0.0   0:00.23 kworker/4:2H-kblockd
1982720 root      20   0       0      0      0 I   0.0   0.0   0:00.15 kworker/1:2-mm_percpu_wq
1982944 root       0 -20       0      0      0 I   0.0   0.0   0:00.40 kworker/70:0H-kblockd
1984596 su2806    20   0   18056   3072   3072 S   0.0   0.0   0:00.12 bash
1984872 root       0 -20       0      0      0 I   0.0   0.0   0:00.49 kworker/123:2H-kblockd
1987103 junmingh  20   0  725860 120152  42160 S   0.0   0.0   0:06.04 python3
1995139 root       0 -20       0      0      0 I   0.0   0.0   0:00.21 kworker/59:0H-kblockd
1995168 root       0 -20       0      0      0 I   0.0   0.0   0:00.22 kworker/62:1H-kblockd
1995215 root       0 -20       0      0      0 I   0.0   0.0   0:00.26 kworker/97:2H-kblockd
1995295 root       0 -20       0      0      0 I   0.0   0.0   0:00.27 kworker/183:2H-kblockd
1995296 root       0 -20       0      0      0 I   0.0   0.0   0:00.25 kworker/181:2H-kblockd
1995538 root       0 -20       0      0      0 I   0.0   0.0   0:00.29 kworker/176:1H-kblockd
1997536 jl0796    20   0   22204   4608   3072 S   0.0   0.0   0:00.05 bash
1999604 xy5912    20   0   26184  15360  10752 S   0.0   0.0   5:22.80 systemd
1999606 xy5912    20   0  215780  20884   1536 S   0.0   0.0   0:00.00 (sd-pam)
2005693 jl8975    20   0   45996  27648   3072 S   0.0   0.0   0:06.77 bash
2007252 jl8975    20   0   46112  27648   3072 S   0.0   0.0   0:02.03 bash
2009372 jl8975    20   0   23936   9216   6144 S   0.0   0.0   0:00.07 vim
2009776 ae2415    20   0   18440   3072   3072 S   0.0   0.0   0:00.54 bash
2014270 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/114:0-cgroup_destroy
2014271 root      20   0       0      0      0 I   0.0   0.0   0:00.15 kworker/76:0-mm_percpu_wq
2017770 root       0 -20       0      0      0 I   0.0   0.0   0:00.51 kworker/60:1H-kblockd
2025011 root       0 -20       0      0      0 I   0.0   0.0   0:00.44 kworker/141:1H-kblockd
2025396 gsommers  20   0  131768  33792  15360 S   0.0   0.0   0:01.73 emacs
2025681 jl8975    20   0   45572  26112   3072 S   0.0   0.0   0:01.21 bash
2026322 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/28:0-mm_percpu_wq
2027364 jl8975    20   0   45952  27648   3072 S   0.0   0.0   0:03.76 bash
2030964 dk5661    20   0   21.3g 129704  23040 S   0.0   0.0   0:06.04 node
2032947 root      20   0   48540   7680   7680 S   0.0   0.0   0:00.03 sshd
2032979 cx2502    20   0   50816   7872   4608 S   0.0   0.0   0:02.89 sshd
2032983 cx2502    20   0   16392   3072   3072 S   0.0   0.0   0:00.01 bash
2033266 cx2502    20   0    7648   3072   3072 S   0.0   0.0   0:00.02 sh
2033479 cx2502    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
2033484 cx2502    20   0   11.3g 118456  26112 S   0.0   0.0   0:12.67 node
2033656 cx2502    20   0   52.3g 582352  33792 S   0.0   0.0   0:18.34 node
2033664 cx2502    20   0 1317004  21504  21504 S   0.0   0.0   0:36.59 node
2033790 cx2502    20   0   18072   3072   3072 S   0.0   0.0   0:00.03 bash
2034020 cx2502    20   0  207468   2480      0 S   0.0   0.0   0:11.30 pet
2034127 root      20   0   48540   7680   7680 S   0.0   0.0   0:00.02 sshd
2034339 bk7       20   0   27620  13824  10752 S   0.0   0.0  60:42.86 systemd
2034342 bk7       20   0  208552  11864   1536 S   0.0   0.0   0:00.00 (sd-pam)
2034364 bk7       20   0   48540   6432   4608 S   0.0   0.0   0:00.18 sshd
2034367 bk7       20   0   19940   4608   3072 S   0.0   0.0   0:00.25 bash
2034488 cx2502    20   0   18068   3072   3072 S   0.0   0.0   0:00.02 bash
2034793 cx2502    20   0   22.9g 904732  24576 S   0.0   0.1   0:41.89 node
2034891 cx2502    20   0  120496  41780   6144 S   0.0   0.0   0:00.41 python
2035425 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2037399 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker/174:3-mm_percpu_wq
2039992 root      20   0       0      0      0 I   0.0   0.0   0:00.15 kworker/172:1-mm_percpu_wq
2045185 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker/173:1-mm_percpu_wq
2046919 nb0564    20   0   17968   3072   3072 S   0.0   0.0   0:00.05 bash
2047633 root      20   0   48536   7680   7680 S   0.0   0.0   0:00.04 sshd
2048047 jp3638    20   0   50916   9428   4608 S   0.0   0.0   0:09.86 sshd
2048098 jp3638    20   0   27528   4608   4608 S   0.0   0.0   0:09.48 rsync
2048243 root       0 -20       0      0      0 I   0.0   0.0   0:00.30 kworker/76:2H-xfs-log/dm-4
2049439 hs6702    20   0   26068  12288   9216 S   0.0   0.0   0:44.97 systemd
2049442 hs6702    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2049889 hs6702    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
2049893 hs6702    20   0   11.2g  24576  24576 S   0.0   0.0   1:15.59 node
2050004 root       0 -20       0      0      0 I   0.0   0.0   0:01.66 kworker/147:2H-kblockd
2050055 hs6702    20   0  110.3g 282176  32256 S   0.0   0.0   0:21.91 node
2050122 hs6702    20   0   11.0g  25264  21504 S   0.0   0.0   0:05.43 node
2050586 hs6702    20   0    5076      0      0 S   0.0   0.0   0:02.34 pet
2050759 hs6702    20   0   18176   3072   3072 S   0.0   0.0   0:00.02 bash
2051586 hs6702    20   0   18176   3072   3072 S   0.0   0.0   0:00.03 bash
2055103 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/155:1-cgroup_destroy
2059286 cx2502    20   0    5476   3072   3072 S   0.0   0.0   0:00.00 tmux: client
2060423 root      20   0   48540   7680   7680 S   0.0   0.0   0:00.04 sshd
2060892 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.04 sshd
2060923 gn5970    20   0   26068  12288   7680 S   0.0   0.0   0:44.24 systemd
2060924 gn5970    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2060942 mlenel    20   0   27512  13824  10752 S   0.0   0.0  56:36.98 systemd
2060943 mlenel    20   0  211648  14820   1536 S   0.0   0.0   0:00.00 (sd-pam)
2060955 gn5970    20   0   50248   8920   4608 S   0.0   0.0   0:00.98 sshd
2060957 gn5970    20   0   17928   3072   3072 S   0.0   0.0   0:00.28 bash
2061901 lh0534    20   0   26064  12288   9216 S   0.0   0.0   0:44.30 systemd
2061902 lh0534    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2061967 jh1161    20   0   50172   7936   4608 S   0.0   0.0   2:04.62 sshd
2061968 jh1161    20   0   20616   6144   3072 S   0.0   0.0   0:00.03 bash
2062156 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.12 sshd
2062313 jh1161    20   0    7648   3072   3072 S   0.0   0.0   0:00.31 sh
2062337 lh0534    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
2062340 jh1161    20   0  298196   7512   3072 S   0.0   0.0   4:15.83 code-7d842fb85a
2062343 lh0534    20   0   11.3g  87064  27648 S   0.0   0.0   0:03.93 node
2062591 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.04 sshd
2062639 jh1161    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
2062645 jh1161    20   0   11.3g 108320  16896 S   0.0   0.0   4:52.91 node
2062659 lh0534    20   0   63.6g 657236  33792 S   0.0   0.0   0:42.42 node
2062666 lh0534    20   0 1114192  47300  21504 S   0.0   0.0   0:06.08 node
2062987 ys8911    20   0   48536   6432   4608 S   0.0   0.0   0:00.33 sshd
2063161 jh1161    20   0   52.5g 704976  24576 S   0.0   0.0   5:25.44 node
2063162 jh1161    20   0 1144608  18432  18432 S   0.0   0.0  11:41.65 node
2063556 jh1161    20   0  998288  44276  18432 S   0.0   0.0   0:32.05 node
2063747 jh1161    20   0   21924   7680   3072 S   0.0   0.0   0:00.05 bash
2064375 lh0534    20   0   22860   6136   3072 S   0.0   0.0   0:00.44 zsh
2064448 lh0534    20   0   19356   3448   1536 S   0.0   0.0   0:00.00 zsh
2064482 lh0534    20   0   22356   4988      0 S   0.0   0.0   0:00.00 zsh
2064484 lh0534    20   0   22340   4988      0 S   0.0   0.0   0:00.03 zsh
2064485 lh0534    20   0    6824      0      0 S   0.0   0.0   0:00.12 gitstatusd-linu
2064658 lh0534    20   0    5996      0      0 S   0.0   0.0   0:03.08 pet
2064856 lh0534    20   0  127356  47864   9216 S   0.0   0.0   0:00.51 python
2064864 lh0534    20   0   22864   6132   3072 S   0.0   0.0   0:00.43 zsh
2064924 lh0534    20   0   19344   3444   1536 S   0.0   0.0   0:00.00 zsh
2064953 lh0534    20   0   23.8g 830340  27648 S   0.0   0.1   1:06.41 node
2064955 lh0534    20   0   22356   3728      0 S   0.0   0.0   0:00.00 zsh
2064957 lh0534    20   0   22340   5264   1536 S   0.0   0.0   0:00.03 zsh
2064963 lh0534    20   0    6824      0      0 S   0.0   0.0   0:00.10 gitstatusd-linu
2065228 ti9792    20   0   26080  12288   7680 S   0.0   0.0   0:43.31 systemd
2065229 ti9792    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2065253 ti9792    20   0   48536   6368   4608 S   0.0   0.0   0:00.00 sshd
2065272 ti9792    20   0   19776   4608   3072 S   0.0   0.0   0:00.07 bash
2066410 lh0534    20   0 3264736 211220  16896 S   0.0   0.0   0:19.71 python
2066485 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2068201 dk5661    20   0   21.3g 152240  24576 S   0.0   0.0   0:05.47 node
2072398 root       0 -20       0      0      0 I   0.0   0.0   0:00.52 kworker/9:2H-kblockd
2072526 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.04 sshd
2074654 iy0096    20   0   25956  12288   9216 S   0.0   0.0   0:42.88 systemd
2074655 iy0096    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2074663 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/68:2-cgroup_destroy
2074668 iy0096    20   0   48536   6412   4608 S   0.0   0.0   0:00.00 sshd
2074669 iy0096    20   0   18020   3072   3072 S   0.0   0.0   0:00.01 bash
2075478 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/77:2-cgroup_destroy
2076259 jl8975    20   0   45572  27648   3072 S   0.0   0.0   0:01.19 bash
2076410 jh1161    20   0 1292496  24528  18432 S   0.0   0.0   0:00.79 npm exec @upsta
2076627 haoyu     20   0   27360  15360  10752 S   0.0   0.0  32:55.28 systemd
2076628 haoyu     20   0  214728  19660   1536 S   0.0   0.0   0:00.00 (sd-pam)
2076973 jh1161    20   0   21.0g  44788  19968 S   0.0   0.0   0:00.56 node
2078586 root      20   0       0      0      0 I   0.0   0.0   0:00.15 kworker/175:0-events
2081572 ae2415    20   0   19292   3072   3072 S   0.0   0.0   0:00.75 bash
2085608 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2086470 yl8184    20   0    7900   3072   3072 S   0.0   0.0   0:00.42 bash
2086825 yl8184    20   0    7124   3072   3072 S   0.0   0.0   0:00.00 sh
2086838 yl8184    20   0   11.3g  23040  23040 S   0.0   0.0   1:18.94 node
2087744 yl8184    20   0   11.1g  41832  19968 S   0.0   0.0   0:05.05 node
2088731 yl8184    20   0   18096   3072   3072 S   0.0   0.0   0:00.04 bash
2088949 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.05 sshd
2088984 bino      20   0   26236  15360  10752 S   0.0   0.0   0:41.84 systemd
2088985 bino      20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2089002 bino      20   0   48536   6428   4608 S   0.0   0.0   0:00.02 sshd
2089005 bino      20   0   17928   3072   3072 S   0.0   0.0   0:00.04 bash
2091295 nb0564    20   0   17968   3072   3072 S   0.0   0.0   0:00.14 bash
2095115 gsommers  20   0   19852   4608   3072 S   0.0   0.0   0:00.30 bash
2095553 root       0 -20       0      0      0 I   0.0   0.0   0:00.83 kworker/74:2H-kblockd
2095867 bt4811    20   0    8032   3072   3072 S   0.0   0.0   0:00.44 bash
2096767 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/109:0
2097363 lp9673    20   0  961508  87660  21504 S   0.0   0.0   0:14.38 python3.13
2099830 iv9432    20   0    9536   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
2102201 root       0 -20       0      0      0 I   0.0   0.0   0:00.08 kworker/88:2H-xfs-log/dm-4
2102354 root       0 -20       0      0      0 I   0.0   0.0   0:00.26 kworker/62:2H-xfs-log/dm-4
2103011 haoyu     20   0    6080   1536   1536 S   0.0   0.0   0:00.39 tmux: server
2103012 haoyu     20   0   18080   3072   3072 S   0.0   0.0   0:00.04 bash
2103219 root       0 -20       0      0      0 I   0.0   0.0   0:00.52 kworker/165:1H-kblockd
2105527 root       0 -20       0      0      0 I   0.0   0.0   0:00.44 kworker/94:2H-kblockd
2106143 lc1556    20   0   27392  15360  10752 S   0.0   0.0  40:51.65 systemd
2106275 lc1556    20   0  213156  18400   1536 S   0.0   0.0   0:00.00 (sd-pam)
2107281 mlenel    20   0    6920   1536   1536 S   0.0   0.0   0:09.15 tmux: server
2107283 mlenel    20   0   18084   3072   3072 S   0.0   0.0   0:00.38 bash
2108329 root       0 -20       0      0      0 I   0.0   0.0   0:00.52 kworker/5:2H-kblockd
2108349 root       0 -20       0      0      0 I   0.0   0.0   0:00.48 kworker/118:2H-kblockd
2108794 root       0 -20       0      0      0 I   0.0   0.0   0:00.49 kworker/13:2H-kblockd
2110092 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker/33:2-cgroup_destroy
2110840 zz9706    20   0    6052   1536   1536 S   0.0   0.0   0:00.18 tmux: server
2110842 zz9706    20   0   18068   3072   3072 S   0.0   0.0   0:00.03 bash
2110888 root       0 -20       0      0      0 I   0.0   0.0   0:01.36 kworker/18:0H-xfs-log/dm-4
2112256 dl3994    20   0   32.6g 266148  29184 S   0.0   0.0   0:10.13 node
2113439 dl3994    20   0   18080   3072   3072 S   0.0   0.0   0:00.02 bash
2116627 zz9706    20   0   17936   3072   3072 S   0.0   0.0   0:00.02 bash
2117032 zz9706    20   0   17936   3072   3072 S   0.0   0.0   0:00.02 bash
2118868 ae2415    20   0   20748   3072   3072 S   0.0   0.0   0:08.35 bash
2118967 zz9706    20   0   17936   3072   3072 S   0.0   0.0   0:00.01 bash
2121819 gsommers  20   0   17964   3072   3072 S   0.0   0.0   0:00.01 bash
2122214 gsommers  20   0   16.2g  14.7g 101108 S   0.0   1.0   3:11.34 julia
2128151 bino      20   0   19576   3072   3072 S   0.0   0.0   0:00.00 dbus-broker-lau
2128152 bino      20   0    4880   1536   1536 S   0.0   0.0   0:00.05 dbus-broker
2130503 nb0564    20   0   17968   3072   3072 S   0.0   0.0   0:00.04 bash
2135410 root      20   0   16608   7680   7680 S   0.0   0.0   3:05.28 sshd
2136458 kg5743    20   0   16920   3072   3072 S   0.0   0.0   0:01.42 screen
2139175 gsommers  20   0   18484   3072   3072 S   0.0   0.0   0:00.04 bash
2140380 zc5794    20   0   21900   6144   3072 S   0.0   0.0   0:00.06 bash
2142818 jc93      20   0    6528   1536   1536 S   0.0   0.0   0:00.92 tmux: server
2142820 jc93      20   0   18032   4608   3072 S   0.0   0.0   0:00.03 bash
2143691 jc93      20   0   15144   7680   7680 S   0.0   0.0   0:00.01 nvim
2143695 jc93      20   0 1050008  14936      0 S   0.0   0.0   0:09.19 nvim-linux-x86_
2143702 jc93      20   0   56876  13824   7680 S   0.0   0.0   1:08.20 nvim
2143741 jc93      20   0   28524  17744   7680 S   0.0   0.0   0:00.04 pyright-langser
2143750 jc93      20   0 1412396  75192  12288 S   0.0   0.0   0:10.44 MainThread
2143876 jc93      20   0   18032   3072   3072 S   0.0   0.0   0:00.03 bash
2144236 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144237 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144238 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144239 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144240 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144241 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144242 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144243 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144244 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144245 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144246 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144247 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144248 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144249 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144250 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144251 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144252 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144253 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144254 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144255 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144256 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144257 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144258 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144259 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144261 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144262 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2144263 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2145346 root      20   0   48540   9216   9216 S   0.0   0.0   0:00.03 sshd
2145709 ap34      20   0   25956  15360  10752 S   0.0   0.0   0:40.19 systemd
2145710 ap34      20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2145735 ap34      20   0   48896   6344   4608 S   0.0   0.0   0:01.49 sshd
2145738 ap34      20   0   16524   3072   3072 S   0.0   0.0   0:00.01 bash
2146128 ap34      20   0    7516   3072   3072 S   0.0   0.0   0:00.02 bash
2146151 ap34      20   0  293532  10776   3072 S   0.0   0.0   0:03.90 cursor-f3f5cec4
2146412 ap34      20   0    7252   3072   3072 S   0.0   0.0   0:00.00 sh
2146416 ap34      20   0   11.3g  55308  24576 S   0.0   0.0   1:12.01 node
2146714 ap34      20   0   11.0g  37468  21504 S   0.0   0.0   0:04.41 node
2147665 ap34      20   0  311124  16232   6144 S   0.0   0.0   0:00.09 codex
2149335 gsommers  20   0  653752 146424   3072 S   0.0   0.0   0:37.44 bash
2152297 bz1474    20   0    9544   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
2157173 cx2502    20   0   80940   2620      0 S   0.0   0.0   0:00.00 srun
2157645 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/95:1-mm_percpu_wq
2158910 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/116:0
2159109 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/117:0-cgroup_destroy
2160949 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
2161100 root      20   0   48536   7680   7680 S   0.0   0.0   0:00.03 sshd
2161177 ae3301    20   0   25956  13824   9216 S   0.0   0.0   0:40.53 systemd
2161179 ae3301    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
2161451 ae3301    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
